Id,PostId,CreationDate,UserId
1544,304,2011-12-07 00:00:00.000,1685
1546,310,2011-12-07 00:00:00.000,1586
1547,66,2011-12-07 00:00:00.000,786
1548,60,2011-12-07 00:00:00.000,533
1549,300,2011-12-07 00:00:00.000,292
1550,130,2011-12-07 00:00:00.000,1008
1551,133,2011-12-07 00:00:00.000,890
1552,307,2011-12-07 00:00:00.000,1681
1553,311,2011-12-07 00:00:00.000,604
1554,310,2011-12-07 00:00:00.000,1353
1555,310,2011-12-07 00:00:00.000,708
1556,310,2011-12-07 00:00:00.000,1640
1557,159,2011-12-07 00:00:00.000,648
1558,209,2011-12-07 00:00:00.000,1524
1559,250,2011-12-07 00:00:00.000,1168
1560,254,2011-12-07 00:00:00.000,998
1561,225,2011-12-07 00:00:00.000,150
1562,90,2011-12-07 00:00:00.000,1373
1563,311,2011-12-07 00:00:00.000,1729
1564,260,2011-12-07 00:00:00.000,546
1565,137,2011-12-07 00:00:00.000,720
1566,152,2011-12-07 00:00:00.000,258
1567,153,2011-12-07 00:00:00.000,989
1568,244,2011-12-07 00:00:00.000,1553
1569,13,2011-12-07 00:00:00.000,1791
1570,58,2011-12-07 00:00:00.000,1160
1571,60,2011-12-07 00:00:00.000,1007
1572,66,2011-12-07 00:00:00.000,905
1573,127,2011-12-07 00:00:00.000,783
1574,217,2011-12-07 00:00:00.000,1026
1576,205,2011-12-07 00:00:00.000,1464
1577,177,2011-12-07 00:00:00.000,776
1578,178,2011-12-07 00:00:00.000,947
1579,313,2011-12-07 00:00:00.000,884
1581,99,2011-12-07 00:00:00.000,576
1582,102,2011-12-07 00:00:00.000,1623
1583,310,2011-12-07 00:00:00.000,1182
1584,142,2011-12-07 00:00:00.000,90
1586,309,2011-12-07 00:00:00.000,929
1587,308,2011-12-07 00:00:00.000,1182
1588,305,2011-12-07 00:00:00.000,1505
1589,315,2011-12-07 00:00:00.000,41
1590,315,2011-12-07 00:00:00.000,1676
1591,315,2011-12-07 00:00:00.000,380
1592,312,2011-12-07 00:00:00.000,674
1593,312,2011-12-07 00:00:00.000,382
1594,300,2011-12-07 00:00:00.000,1709
1595,316,2011-12-07 00:00:00.000,168
1596,296,2011-12-07 00:00:00.000,1421
1597,124,2011-12-07 00:00:00.000,794
1598,248,2011-12-07 00:00:00.000,918
1599,246,2011-12-07 00:00:00.000,814
1601,318,2011-12-07 00:00:00.000,589
1602,318,2011-12-07 00:00:00.000,1585
1603,211,2011-12-07 00:00:00.000,985
1604,205,2011-12-07 00:00:00.000,1508
1605,318,2011-12-07 00:00:00.000,980
1607,314,2011-12-07 00:00:00.000,101
1608,299,2011-12-07 00:00:00.000,1307
1609,318,2011-12-07 00:00:00.000,267
1610,9,2011-12-07 00:00:00.000,1570
1611,317,2011-12-07 00:00:00.000,664
1612,317,2011-12-07 00:00:00.000,226
1613,317,2011-12-07 00:00:00.000,1631
1615,132,2011-12-07 00:00:00.000,177
1616,310,2011-12-07 00:00:00.000,1065
1617,318,2011-12-07 00:00:00.000,142
1618,318,2011-12-07 00:00:00.000,286
1619,316,2011-12-07 00:00:00.000,166
1620,316,2011-12-07 00:00:00.000,1149
1621,106,2011-12-07 00:00:00.000,1692
1623,70,2011-12-07 00:00:00.000,940
1624,70,2011-12-07 00:00:00.000,149
1625,295,2011-12-07 00:00:00.000,973
1626,89,2011-12-07 00:00:00.000,531
1627,317,2011-12-07 00:00:00.000,1257
1628,312,2011-12-07 00:00:00.000,704
1631,310,2011-12-07 00:00:00.000,925
1632,319,2011-12-07 00:00:00.000,1708
1633,315,2011-12-07 00:00:00.000,1275
1634,315,2011-12-07 00:00:00.000,1114
1635,263,2011-12-07 00:00:00.000,1023
1636,311,2011-12-07 00:00:00.000,1227
1637,312,2011-12-07 00:00:00.000,435
1638,319,2011-12-07 00:00:00.000,1304
1639,304,2011-12-07 00:00:00.000,507
1640,307,2011-12-07 00:00:00.000,1245
1641,319,2011-12-07 00:00:00.000,1092
1643,313,2011-12-08 00:00:00.000,1057
1644,320,2011-12-08 00:00:00.000,601
1645,318,2011-12-08 00:00:00.000,928
1646,263,2011-12-08 00:00:00.000,1521
1647,254,2011-12-08 00:00:00.000,1588
1648,243,2011-12-08 00:00:00.000,557
1649,203,2011-12-08 00:00:00.000,508
1650,319,2011-12-08 00:00:00.000,1468
1651,161,2011-12-08 00:00:00.000,1539
1652,307,2011-12-08 00:00:00.000,1620
1653,208,2011-12-08 00:00:00.000,1351
1655,322,2011-12-08 00:00:00.000,1221
1656,321,2011-12-08 00:00:00.000,1332
1658,151,2011-12-08 00:00:00.000,639
1659,150,2011-12-08 00:00:00.000,109
1660,144,2011-12-08 00:00:00.000,465
1661,327,2011-12-08 00:00:00.000,403
1663,328,2011-12-08 00:00:00.000,1427
1664,328,2011-12-08 00:00:00.000,27
1665,328,2011-12-08 00:00:00.000,816
1666,328,2011-12-08 00:00:00.000,726
1667,327,2011-12-08 00:00:00.000,420
1668,327,2011-12-08 00:00:00.000,962
1670,327,2011-12-08 00:00:00.000,949
1674,320,2011-12-08 00:00:00.000,1735
1675,312,2011-12-08 00:00:00.000,1194
1676,58,2011-12-08 00:00:00.000,1568
1677,327,2011-12-08 00:00:00.000,205
1678,84,2011-12-08 00:00:00.000,989
1679,152,2011-12-08 00:00:00.000,433
1680,137,2011-12-08 00:00:00.000,149
1681,253,2011-12-08 00:00:00.000,1575
1682,229,2011-12-08 00:00:00.000,327
1683,312,2011-12-08 00:00:00.000,708
1684,254,2011-12-08 00:00:00.000,190
1685,224,2011-12-08 00:00:00.000,773
1686,65,2011-12-08 00:00:00.000,1223
1687,326,2011-12-08 00:00:00.000,503
1688,324,2011-12-08 00:00:00.000,33
1689,332,2011-12-08 00:00:00.000,1052
1690,319,2011-12-08 00:00:00.000,943
1691,319,2011-12-08 00:00:00.000,1396
1692,331,2011-12-08 00:00:00.000,798
1694,328,2011-12-08 00:00:00.000,1024
1696,299,2011-12-08 00:00:00.000,1314
1697,331,2011-12-08 00:00:00.000,1481
1698,331,2011-12-08 00:00:00.000,351
1699,330,2011-12-08 00:00:00.000,363
1700,48,2011-12-08 00:00:00.000,406
1705,332,2011-12-08 00:00:00.000,1386
1706,312,2011-12-08 00:00:00.000,63
1707,333,2011-12-08 00:00:00.000,1307
1708,328,2011-12-08 00:00:00.000,1332
1709,321,2011-12-08 00:00:00.000,525
1710,319,2011-12-08 00:00:00.000,438
1711,315,2011-12-08 00:00:00.000,606
1712,332,2011-12-08 00:00:00.000,506
1713,333,2011-12-08 00:00:00.000,1235
1715,13,2011-12-08 00:00:00.000,1741
1716,31,2011-12-08 00:00:00.000,1553
1717,28,2011-12-08 00:00:00.000,1510
1718,313,2011-12-08 00:00:00.000,1450
1719,158,2011-12-08 00:00:00.000,1050
1721,334,2011-12-08 00:00:00.000,795
1722,240,2011-12-08 00:00:00.000,1373
1724,80,2011-12-08 00:00:00.000,993
1725,80,2011-12-08 00:00:00.000,1608
1726,332,2011-12-08 00:00:00.000,878
1727,329,2011-12-08 00:00:00.000,13
1728,329,2011-12-08 00:00:00.000,317
1729,334,2011-12-08 00:00:00.000,1047
1731,333,2011-12-08 00:00:00.000,464
1732,337,2011-12-08 00:00:00.000,518
1734,335,2011-12-08 00:00:00.000,1390
1736,330,2011-12-08 00:00:00.000,1368
1738,311,2011-12-08 00:00:00.000,560
1739,337,2011-12-08 00:00:00.000,674
1740,337,2011-12-08 00:00:00.000,1340
1741,108,2011-12-08 00:00:00.000,449
1742,311,2011-12-08 00:00:00.000,701
1743,339,2011-12-08 00:00:00.000,1027
1744,334,2011-12-08 00:00:00.000,481
1745,337,2011-12-08 00:00:00.000,1319
1746,320,2011-12-08 00:00:00.000,323
1747,78,2011-12-08 00:00:00.000,541
1748,334,2011-12-08 00:00:00.000,373
1749,337,2011-12-08 00:00:00.000,165
1750,336,2011-12-08 00:00:00.000,1299
1751,338,2011-12-08 00:00:00.000,431
1752,331,2011-12-08 00:00:00.000,976
1753,330,2011-12-08 00:00:00.000,1404
1754,335,2011-12-08 00:00:00.000,1200
1755,331,2011-12-08 00:00:00.000,1700
1758,332,2011-12-08 00:00:00.000,1541
1759,321,2011-12-08 00:00:00.000,701
1760,65,2011-12-08 00:00:00.000,952
1761,322,2011-12-08 00:00:00.000,1580
1762,334,2011-12-08 00:00:00.000,965
1763,336,2011-12-08 00:00:00.000,24
1764,339,2011-12-08 00:00:00.000,1004
1765,334,2011-12-08 00:00:00.000,295
1766,339,2011-12-08 00:00:00.000,1399
1767,341,2011-12-08 00:00:00.000,347
1768,339,2011-12-08 00:00:00.000,1027
1769,331,2011-12-08 00:00:00.000,134
1770,337,2011-12-08 00:00:00.000,1744
1771,291,2011-12-08 00:00:00.000,1055
1772,290,2011-12-08 00:00:00.000,1068
1773,69,2011-12-08 00:00:00.000,1191
1774,331,2011-12-08 00:00:00.000,697
1775,328,2011-12-08 00:00:00.000,1081
1776,225,2011-12-08 00:00:00.000,1431
1777,327,2011-12-08 00:00:00.000,579
1778,341,2011-12-08 00:00:00.000,967
1780,339,2011-12-08 00:00:00.000,1041
1781,342,2011-12-08 00:00:00.000,803
1782,346,2011-12-08 00:00:00.000,1566
1783,302,2011-12-08 00:00:00.000,1451
1784,291,2011-12-08 00:00:00.000,1434
1785,338,2011-12-08 00:00:00.000,416
1786,346,2011-12-08 00:00:00.000,732
1787,346,2011-12-08 00:00:00.000,1078
1788,339,2011-12-08 00:00:00.000,330
1790,316,2011-12-08 00:00:00.000,645
1791,316,2011-12-08 00:00:00.000,1591
1792,106,2011-12-08 00:00:00.000,366
1793,291,2011-12-08 00:00:00.000,663
1794,61,2011-12-08 00:00:00.000,698
1795,304,2011-12-08 00:00:00.000,740
1796,333,2011-12-08 00:00:00.000,598
1797,338,2011-12-08 00:00:00.000,187
1798,333,2011-12-08 00:00:00.000,653
1799,314,2011-12-08 00:00:00.000,255
1800,341,2011-12-08 00:00:00.000,806
1801,70,2011-12-08 00:00:00.000,307
1802,132,2011-12-08 00:00:00.000,381
1803,4,2011-12-08 00:00:00.000,958
1804,320,2011-12-08 00:00:00.000,210
1805,291,2011-12-08 00:00:00.000,138
1806,304,2011-12-08 00:00:00.000,303
1807,349,2011-12-08 00:00:00.000,255
1808,332,2011-12-08 00:00:00.000,1364
1809,106,2011-12-08 00:00:00.000,405
1810,310,2011-12-08 00:00:00.000,812
1812,336,2011-12-08 00:00:00.000,1381
1814,340,2011-12-08 00:00:00.000,259
1817,331,2011-12-08 00:00:00.000,462
1818,349,2011-12-08 00:00:00.000,1329
1819,350,2011-12-08 00:00:00.000,886
1820,343,2011-12-08 00:00:00.000,1379
1821,346,2011-12-08 00:00:00.000,508
1822,342,2011-12-08 00:00:00.000,220
1823,349,2011-12-08 00:00:00.000,14
1825,310,2011-12-08 00:00:00.000,1207
1826,350,2011-12-08 00:00:00.000,1182
1828,337,2011-12-08 00:00:00.000,973
1829,333,2011-12-08 00:00:00.000,92
1830,350,2011-12-08 00:00:00.000,355
1831,64,2011-12-08 00:00:00.000,571
1833,314,2011-12-08 00:00:00.000,1046
1834,63,2011-12-08 00:00:00.000,732
1835,331,2011-12-08 00:00:00.000,112
1836,313,2011-12-08 00:00:00.000,1026
1838,334,2011-12-08 00:00:00.000,712
1839,339,2011-12-08 00:00:00.000,713
1840,334,2011-12-08 00:00:00.000,691
1841,336,2011-12-08 00:00:00.000,300
1842,312,2011-12-08 00:00:00.000,1540
1843,353,2011-12-08 00:00:00.000,357
1844,340,2011-12-08 00:00:00.000,1322
1847,353,2011-12-08 00:00:00.000,99
1848,353,2011-12-08 00:00:00.000,926
1849,354,2011-12-08 00:00:00.000,1567
1850,237,2011-12-08 00:00:00.000,1389
1851,243,2011-12-08 00:00:00.000,1423
1852,222,2011-12-08 00:00:00.000,835
1853,353,2011-12-08 00:00:00.000,799
1854,356,2011-12-08 00:00:00.000,942
1855,357,2011-12-08 00:00:00.000,1015
1856,65,2011-12-08 00:00:00.000,632
1857,357,2011-12-08 00:00:00.000,281
1858,334,2011-12-08 00:00:00.000,1560
1859,100,2011-12-08 00:00:00.000,1248
1860,351,2011-12-08 00:00:00.000,43
1862,358,2011-12-08 00:00:00.000,20
1863,358,2011-12-08 00:00:00.000,322
1865,349,2011-12-09 00:00:00.000,134
1866,310,2011-12-09 00:00:00.000,1433
1867,341,2011-12-09 00:00:00.000,67
1868,338,2011-12-09 00:00:00.000,1511
1869,48,2011-12-09 00:00:00.000,88
1871,334,2011-12-09 00:00:00.000,553
1872,253,2011-12-09 00:00:00.000,616
1873,357,2011-12-09 00:00:00.000,23
1874,333,2011-12-09 00:00:00.000,297
1875,355,2011-12-09 00:00:00.000,22
1876,353,2011-12-09 00:00:00.000,1134
1877,352,2011-12-09 00:00:00.000,64
1878,294,2011-12-09 00:00:00.000,401
1879,234,2011-12-09 00:00:00.000,1545
1880,352,2011-12-09 00:00:00.000,1445
1881,341,2011-12-09 00:00:00.000,750
1882,338,2011-12-09 00:00:00.000,225
1883,333,2011-12-09 00:00:00.000,479
1884,337,2011-12-09 00:00:00.000,263
1885,360,2011-12-09 00:00:00.000,266
1886,327,2011-12-09 00:00:00.000,635
1887,322,2011-12-09 00:00:00.000,446
1889,362,2011-12-09 00:00:00.000,1128
1890,360,2011-12-09 00:00:00.000,638
1891,363,2011-12-09 00:00:00.000,255
1893,360,2011-12-09 00:00:00.000,420
1894,363,2011-12-09 00:00:00.000,1041
1895,352,2011-12-09 00:00:00.000,1481
1896,208,2011-12-09 00:00:00.000,601
1897,360,2011-12-09 00:00:00.000,1797
1898,360,2011-12-09 00:00:00.000,1670
1900,290,2011-12-09 00:00:00.000,1705
1903,365,2011-12-09 00:00:00.000,770
1904,365,2011-12-09 00:00:00.000,215
1906,365,2011-12-09 00:00:00.000,1423
1907,357,2011-12-09 00:00:00.000,1181
1908,341,2011-12-09 00:00:00.000,508
1909,338,2011-12-09 00:00:00.000,1281
1910,365,2011-12-09 00:00:00.000,1190
1911,300,2011-12-09 00:00:00.000,745
1912,322,2011-12-09 00:00:00.000,695
1913,361,2011-12-09 00:00:00.000,576
1915,362,2011-12-09 00:00:00.000,363
1916,363,2011-12-09 00:00:00.000,1725
1917,311,2011-12-09 00:00:00.000,1094
1918,352,2011-12-09 00:00:00.000,702
1919,353,2011-12-09 00:00:00.000,363
1920,243,2011-12-09 00:00:00.000,275
1921,362,2011-12-09 00:00:00.000,408
1922,363,2011-12-09 00:00:00.000,826
1923,365,2011-12-09 00:00:00.000,1509
1924,122,2011-12-09 00:00:00.000,482
1925,360,2011-12-09 00:00:00.000,210
1926,9,2011-12-09 00:00:00.000,1227
1928,360,2011-12-09 00:00:00.000,934
1929,353,2011-12-09 00:00:00.000,1437
1930,352,2011-12-09 00:00:00.000,1112
1931,352,2011-12-09 00:00:00.000,574
1932,300,2011-12-09 00:00:00.000,1585
1933,302,2011-12-09 00:00:00.000,1065
1934,207,2011-12-09 00:00:00.000,339
1935,365,2011-12-09 00:00:00.000,628
1936,366,2011-12-09 00:00:00.000,657
1937,371,2011-12-09 00:00:00.000,1694
1938,362,2011-12-09 00:00:00.000,92
1939,355,2011-12-09 00:00:00.000,504
1940,355,2011-12-09 00:00:00.000,675
1941,369,2011-12-09 00:00:00.000,662
1942,368,2011-12-09 00:00:00.000,719
1943,334,2011-12-09 00:00:00.000,1637
1945,131,2011-12-09 00:00:00.000,341
1947,335,2011-12-09 00:00:00.000,270
1948,339,2011-12-09 00:00:00.000,139
1949,339,2011-12-09 00:00:00.000,226
1950,336,2011-12-09 00:00:00.000,109
1951,365,2011-12-09 00:00:00.000,1462
1952,366,2011-12-09 00:00:00.000,390
1953,369,2011-12-09 00:00:00.000,1788
1954,368,2011-12-09 00:00:00.000,323
1955,300,2011-12-09 00:00:00.000,60
1956,302,2011-12-09 00:00:00.000,1022
1957,362,2011-12-09 00:00:00.000,24
1958,360,2011-12-09 00:00:00.000,1026
1959,76,2011-12-09 00:00:00.000,1674
1960,369,2011-12-09 00:00:00.000,48
1961,371,2011-12-09 00:00:00.000,1235
1962,366,2011-12-09 00:00:00.000,113
1963,370,2011-12-09 00:00:00.000,1145
1964,369,2011-12-09 00:00:00.000,803
1966,367,2011-12-09 00:00:00.000,507
1967,371,2011-12-09 00:00:00.000,1549
1968,366,2011-12-09 00:00:00.000,509
1969,365,2011-12-09 00:00:00.000,1268
1970,373,2011-12-09 00:00:00.000,132
1971,336,2011-12-09 00:00:00.000,935
1972,367,2011-12-09 00:00:00.000,825
1973,363,2011-12-09 00:00:00.000,1540
1974,349,2011-12-09 00:00:00.000,13
1975,207,2011-12-09 00:00:00.000,231
1976,360,2011-12-09 00:00:00.000,1269
1977,131,2011-12-09 00:00:00.000,1193
1978,148,2011-12-09 00:00:00.000,703
1979,89,2011-12-09 00:00:00.000,1028
1980,92,2011-12-09 00:00:00.000,1732
1981,376,2011-12-09 00:00:00.000,1468
1982,376,2011-12-09 00:00:00.000,581
1983,375,2011-12-09 00:00:00.000,1010
1985,374,2011-12-09 00:00:00.000,5
1986,374,2011-12-09 00:00:00.000,1507
1987,369,2011-12-09 00:00:00.000,1134
1988,91,2011-12-09 00:00:00.000,314
1989,86,2011-12-09 00:00:00.000,774
1990,374,2011-12-09 00:00:00.000,830
1991,362,2011-12-09 00:00:00.000,943
1992,378,2011-12-09 00:00:00.000,1061
1994,376,2011-12-09 00:00:00.000,373
1995,246,2011-12-09 00:00:00.000,858
1997,177,2011-12-09 00:00:00.000,45
1998,178,2011-12-09 00:00:00.000,895
1999,328,2011-12-09 00:00:00.000,151
2000,328,2011-12-09 00:00:00.000,1209
2001,331,2011-12-09 00:00:00.000,61
2002,290,2011-12-09 00:00:00.000,30
2003,293,2011-12-09 00:00:00.000,91
2004,203,2011-12-09 00:00:00.000,225
2005,204,2011-12-09 00:00:00.000,928
2007,12,2011-12-09 00:00:00.000,942
2008,68,2011-12-09 00:00:00.000,694
2009,17,2011-12-09 00:00:00.000,104
2010,130,2011-12-09 00:00:00.000,1662
2011,133,2011-12-09 00:00:00.000,1382
2012,371,2011-12-09 00:00:00.000,1186
2013,371,2011-12-09 00:00:00.000,201
2014,28,2011-12-09 00:00:00.000,1533
2015,31,2011-12-09 00:00:00.000,915
2016,329,2011-12-09 00:00:00.000,489
2017,35,2011-12-09 00:00:00.000,645
2018,36,2011-12-09 00:00:00.000,969
2020,371,2011-12-09 00:00:00.000,151
2022,366,2011-12-09 00:00:00.000,695
2023,370,2011-12-09 00:00:00.000,210
2024,334,2011-12-09 00:00:00.000,1144
2025,339,2011-12-09 00:00:00.000,965
2026,336,2011-12-09 00:00:00.000,1381
2027,374,2011-12-09 00:00:00.000,1462
2028,337,2011-12-09 00:00:00.000,668
2029,381,2011-12-09 00:00:00.000,39
2030,333,2011-12-09 00:00:00.000,1087
2031,262,2011-12-09 00:00:00.000,63
2032,261,2011-12-09 00:00:00.000,1384
2033,296,2011-12-09 00:00:00.000,1421
2034,38,2011-12-09 00:00:00.000,1255
2035,98,2011-12-09 00:00:00.000,20
2036,381,2011-12-09 00:00:00.000,180
2037,356,2011-12-09 00:00:00.000,1696
2038,373,2011-12-09 00:00:00.000,1627
2039,381,2011-12-09 00:00:00.000,189
2040,360,2011-12-09 00:00:00.000,688
2041,376,2011-12-09 00:00:00.000,483
2042,373,2011-12-09 00:00:00.000,791
2043,342,2011-12-09 00:00:00.000,1016
2044,374,2011-12-09 00:00:00.000,28
2046,337,2011-12-09 00:00:00.000,857
2047,328,2011-12-09 00:00:00.000,1035
2048,331,2011-12-09 00:00:00.000,1768
2050,300,2011-12-09 00:00:00.000,553
2051,351,2011-12-09 00:00:00.000,384
2052,382,2011-12-09 00:00:00.000,847
2054,382,2011-12-09 00:00:00.000,1349
2055,374,2011-12-09 00:00:00.000,767
2056,381,2011-12-09 00:00:00.000,976
2057,383,2011-12-09 00:00:00.000,880
2058,382,2011-12-09 00:00:00.000,1219
2059,263,2011-12-09 00:00:00.000,155
2060,333,2011-12-09 00:00:00.000,446
2061,48,2011-12-09 00:00:00.000,1588
2062,386,2011-12-09 00:00:00.000,896
2063,365,2011-12-09 00:00:00.000,844
2064,369,2011-12-09 00:00:00.000,1322
2067,382,2011-12-09 00:00:00.000,1747
2069,330,2011-12-09 00:00:00.000,108
2070,335,2011-12-09 00:00:00.000,598
2072,382,2011-12-09 00:00:00.000,984
2073,381,2011-12-09 00:00:00.000,14
2074,374,2011-12-09 00:00:00.000,1376
2075,5,2011-12-09 00:00:00.000,177
2076,382,2011-12-09 00:00:00.000,1178
2078,369,2011-12-09 00:00:00.000,211
2079,373,2011-12-09 00:00:00.000,276
2080,329,2011-12-09 00:00:00.000,899
2081,385,2011-12-09 00:00:00.000,1669
2082,260,2011-12-09 00:00:00.000,1120
2083,336,2011-12-09 00:00:00.000,568
2084,360,2011-12-09 00:00:00.000,527
2085,172,2011-12-09 00:00:00.000,1594
2086,322,2011-12-09 00:00:00.000,1100
2088,81,2011-12-09 00:00:00.000,1382
2089,381,2011-12-09 00:00:00.000,254
2090,247,2011-12-09 00:00:00.000,430
2091,313,2011-12-09 00:00:00.000,896
2092,158,2011-12-09 00:00:00.000,1227
2093,382,2011-12-09 00:00:00.000,329
2094,383,2011-12-09 00:00:00.000,1495
2095,362,2011-12-09 00:00:00.000,900
2096,378,2011-12-09 00:00:00.000,1314
2097,392,2011-12-09 00:00:00.000,663
2098,382,2011-12-09 00:00:00.000,52
2099,387,2011-12-09 00:00:00.000,2
2101,365,2011-12-09 00:00:00.000,844
2102,333,2011-12-09 00:00:00.000,2
2103,337,2011-12-09 00:00:00.000,1243
2104,374,2011-12-09 00:00:00.000,1335
2106,86,2011-12-09 00:00:00.000,371
2107,91,2011-12-09 00:00:00.000,384
2108,367,2011-12-09 00:00:00.000,1143
2109,302,2011-12-09 00:00:00.000,586
2110,300,2011-12-09 00:00:00.000,1357
2113,389,2011-12-09 00:00:00.000,1540
2117,28,2011-12-09 00:00:00.000,273
2118,31,2011-12-09 00:00:00.000,741
2119,329,2011-12-09 00:00:00.000,1041
2120,361,2011-12-09 00:00:00.000,1293
2121,368,2011-12-09 00:00:00.000,157
2122,133,2011-12-09 00:00:00.000,496
2123,393,2011-12-09 00:00:00.000,1623
2125,401,2011-12-09 00:00:00.000,1323
2126,397,2011-12-09 00:00:00.000,706
2127,395,2011-12-09 00:00:00.000,177
2128,393,2011-12-09 00:00:00.000,1331
2129,402,2011-12-09 00:00:00.000,537
2130,108,2011-12-09 00:00:00.000,1539
2134,403,2011-12-09 00:00:00.000,90
2136,402,2011-12-09 00:00:00.000,401
2137,403,2011-12-09 00:00:00.000,349
2138,33,2011-12-09 00:00:00.000,877
2139,359,2011-12-09 00:00:00.000,589
2140,403,2011-12-09 00:00:00.000,1646
2141,402,2011-12-09 00:00:00.000,1065
2142,386,2011-12-09 00:00:00.000,1284
2144,68,2011-12-09 00:00:00.000,1160
2145,105,2011-12-09 00:00:00.000,1628
2146,403,2011-12-09 00:00:00.000,39
2147,392,2011-12-09 00:00:00.000,43
2148,339,2011-12-09 00:00:00.000,409
2149,336,2011-12-09 00:00:00.000,1669
2150,410,2011-12-09 00:00:00.000,1034
2151,410,2011-12-09 00:00:00.000,1136
2152,36,2011-12-09 00:00:00.000,1118
2153,61,2011-12-09 00:00:00.000,454
2154,67,2011-12-09 00:00:00.000,1288
2155,130,2011-12-09 00:00:00.000,255
2156,339,2011-12-09 00:00:00.000,556
2157,336,2011-12-09 00:00:00.000,862
2158,81,2011-12-09 00:00:00.000,1771
2160,152,2011-12-09 00:00:00.000,1063
2161,137,2011-12-09 00:00:00.000,823
2162,13,2011-12-09 00:00:00.000,1738
2163,204,2011-12-09 00:00:00.000,781
2164,108,2011-12-09 00:00:00.000,1697
2165,106,2011-12-09 00:00:00.000,469
2166,402,2011-12-09 00:00:00.000,479
2167,365,2011-12-09 00:00:00.000,20
2168,392,2011-12-09 00:00:00.000,1203
2169,378,2011-12-09 00:00:00.000,1057
2170,378,2011-12-09 00:00:00.000,1014
2173,101,2011-12-10 00:00:00.000,117
2174,403,2011-12-10 00:00:00.000,746
2175,412,2011-12-10 00:00:00.000,340
2176,412,2011-12-10 00:00:00.000,251
2177,412,2011-12-10 00:00:00.000,800
2179,372,2011-12-10 00:00:00.000,889
2181,207,2011-12-10 00:00:00.000,196
2182,376,2011-12-10 00:00:00.000,1013
2184,35,2011-12-10 00:00:00.000,1434
2185,35,2011-12-10 00:00:00.000,1198
2186,36,2011-12-10 00:00:00.000,746
2187,61,2011-12-10 00:00:00.000,656
2188,61,2011-12-10 00:00:00.000,262
2190,67,2011-12-10 00:00:00.000,1685
2191,180,2011-12-10 00:00:00.000,812
2192,124,2011-12-10 00:00:00.000,601
2193,124,2011-12-10 00:00:00.000,1248
2194,141,2011-12-10 00:00:00.000,1548
2195,133,2011-12-10 00:00:00.000,235
2196,130,2011-12-10 00:00:00.000,568
2197,130,2011-12-10 00:00:00.000,170
2198,333,2011-12-10 00:00:00.000,1474
2199,333,2011-12-10 00:00:00.000,76
2201,356,2011-12-10 00:00:00.000,1319
2202,151,2011-12-10 00:00:00.000,1016
2203,150,2011-12-10 00:00:00.000,1157
2204,330,2011-12-10 00:00:00.000,639
2205,414,2011-12-10 00:00:00.000,1201
2206,414,2011-12-10 00:00:00.000,655
2207,414,2011-12-10 00:00:00.000,1668
2208,337,2011-12-10 00:00:00.000,575
2209,295,2011-12-10 00:00:00.000,1259
2211,203,2011-12-10 00:00:00.000,1113
2212,225,2011-12-10 00:00:00.000,1047
2213,415,2011-12-10 00:00:00.000,826
2214,403,2011-12-10 00:00:00.000,80
2215,414,2011-12-10 00:00:00.000,367
2217,295,2011-12-10 00:00:00.000,1523
2218,101,2011-12-10 00:00:00.000,1241
2219,392,2011-12-10 00:00:00.000,104
2220,203,2011-12-10 00:00:00.000,1
2221,402,2011-12-10 00:00:00.000,138
2222,393,2011-12-10 00:00:00.000,1335
2223,374,2011-12-10 00:00:00.000,1184
2224,381,2011-12-10 00:00:00.000,1102
2225,371,2011-12-10 00:00:00.000,1061
2226,35,2011-12-10 00:00:00.000,457
2227,36,2011-12-10 00:00:00.000,1641
2228,37,2011-12-10 00:00:00.000,829
2229,107,2011-12-10 00:00:00.000,97
2230,76,2011-12-10 00:00:00.000,980
2231,391,2011-12-10 00:00:00.000,213
2233,13,2011-12-10 00:00:00.000,1056
2234,128,2011-12-10 00:00:00.000,791
2235,126,2011-12-10 00:00:00.000,930
2236,123,2011-12-10 00:00:00.000,1667
2237,56,2011-12-10 00:00:00.000,915
2238,18,2011-12-10 00:00:00.000,213
2239,49,2011-12-10 00:00:00.000,1602
2240,87,2011-12-10 00:00:00.000,1111
2241,84,2011-12-10 00:00:00.000,986
2245,242,2011-12-10 00:00:00.000,277
2247,286,2011-12-10 00:00:00.000,115
2249,54,2011-12-10 00:00:00.000,444
2251,217,2011-12-10 00:00:00.000,1562
2253,293,2011-12-10 00:00:00.000,1125
2254,290,2011-12-10 00:00:00.000,1054
2255,419,2011-12-10 00:00:00.000,590
2256,417,2011-12-10 00:00:00.000,1333
2257,417,2011-12-10 00:00:00.000,189
2258,417,2011-12-10 00:00:00.000,1394
2259,417,2011-12-10 00:00:00.000,957
2260,414,2011-12-10 00:00:00.000,1046
2261,412,2011-12-10 00:00:00.000,485
2262,403,2011-12-10 00:00:00.000,1510
2263,418,2011-12-10 00:00:00.000,959
2264,412,2011-12-10 00:00:00.000,896
2265,419,2011-12-10 00:00:00.000,406
2266,414,2011-12-10 00:00:00.000,808
2267,172,2011-12-10 00:00:00.000,658
2269,388,2011-12-10 00:00:00.000,97
2270,340,2011-12-10 00:00:00.000,1648
2272,419,2011-12-10 00:00:00.000,1607
2273,420,2011-12-10 00:00:00.000,1478
2274,237,2011-12-10 00:00:00.000,114
